NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil (Código),Brasil,Ano (Código),Ano,Variável (Código),Variável,Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código),Classificação Nacional de Atividades Econômicas (CNAE 2.0),Faixas de pessoal ocupado assalariado (Código),Faixas de pessoal ocupado assalariado
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117296,D Eletricidade e gás,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117329,F Construção,9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117329,F Construção,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117329,F Construção,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117329,F Construção,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117543,I Alojamento e alimentação,9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117543,I Alojamento e alimentação,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117543,I Alojamento e alimentação,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117543,I Alojamento e alimentação,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117555,J Informação e comunicação,9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117555,J Informação e comunicação,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117555,J Informação e comunicação,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117555,J Informação e comunicação,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117666,L Atividades imobiliárias,9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117666,L Atividades imobiliárias,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117666,L Atividades imobiliárias,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117666,L Atividades imobiliárias,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117788,P Educação,9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117788,P Educação,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117788,P Educação,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117788,P Educação,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117810,Q Saúde humana e serviços sociais,9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117810,Q Saúde humana e serviços sociais,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117810,Q Saúde humana e serviços sociais,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117810,Q Saúde humana e serviços sociais,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117838,"R Artes, cultura, esporte e recreação",9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117838,"R Artes, cultura, esporte e recreação",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117838,"R Artes, cultura, esporte e recreação",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117838,"R Artes, cultura, esporte e recreação",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117861,S Outras atividades de serviços,9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117861,S Outras atividades de serviços,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117861,S Outras atividades de serviços,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117861,S Outras atividades de serviços,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117888,T Serviços domésticos,9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117888,T Serviços domésticos,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117888,T Serviços domésticos,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117888,T Serviços domésticos,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,9504,Total
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2019,2019,13239,Taxa de 5 anos de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,73113,50 ou mais pessoas
1,Brasil,1020,Unidades,251005,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117897,Total,9504,Total
1,Brasil,1020,Unidades,233937,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117897,Total,9502,1 a 9 pessoas
1,Brasil,1020,Unidades,15567,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117897,Total,46281,10 a 49 pessoas
1,Brasil,1020,Unidades,1501,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117897,Total,73113,50 ou mais pessoas
1,Brasil,1020,Unidades,2824,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",9504,Total
1,Brasil,1020,Unidades,2485,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",9502,1 a 9 pessoas
1,Brasil,1020,Unidades,293,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",46281,10 a 49 pessoas
1,Brasil,1020,Unidades,46,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",73113,50 ou mais pessoas
1,Brasil,1020,Unidades,430,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116880,B Indústrias extrativas,9504,Total
1,Brasil,1020,Unidades,383,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116880,B Indústrias extrativas,9502,1 a 9 pessoas
1,Brasil,1020,Unidades,43,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116880,B Indústrias extrativas,46281,10 a 49 pessoas
1,Brasil,1020,Unidades,4,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116880,B Indústrias extrativas,73113,50 ou mais pessoas
1,Brasil,1020,Unidades,22057,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116910,C Indústrias de transformação,9504,Total
1,Brasil,1020,Unidades,19869,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116910,C Indústrias de transformação,9502,1 a 9 pessoas
1,Brasil,1020,Unidades,1991,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116910,C Indústrias de transformação,46281,10 a 49 pessoas
1,Brasil,1020,Unidades,197,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,116910,C Indústrias de transformação,73113,50 ou mais pessoas
1,Brasil,1020,Unidades,88,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117296,D Eletricidade e gás,9504,Total
1,Brasil,1020,Unidades,72,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117296,D Eletricidade e gás,9502,1 a 9 pessoas
1,Brasil,1020,Unidades,12,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117296,D Eletricidade e gás,46281,10 a 49 pessoas
1,Brasil,1020,Unidades,4,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117296,D Eletricidade e gás,73113,50 ou mais pessoas
1,Brasil,1020,Unidades,796,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",9504,Total
1,Brasil,1020,Unidades,730,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",9502,1 a 9 pessoas
1,Brasil,1020,Unidades,57,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",46281,10 a 49 pessoas
1,Brasil,1020,Unidades,9,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",73113,50 ou mais pessoas
1,Brasil,1020,Unidades,18874,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117329,F Construção,9504,Total
1,Brasil,1020,Unidades,16482,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117329,F Construção,9502,1 a 9 pessoas
1,Brasil,1020,Unidades,2149,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117329,F Construção,46281,10 a 49 pessoas
1,Brasil,1020,Unidades,243,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117329,F Construção,73113,50 ou mais pessoas
1,Brasil,1020,Unidades,104611,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117363,G Comércio; reparação de veículos automotores e motocicletas,9504,Total
1,Brasil,1020,Unidades,100357,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117363,G Comércio; reparação de veículos automotores e motocicletas,9502,1 a 9 pessoas
1,Brasil,1020,Unidades,4040,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117363,G Comércio; reparação de veículos automotores e motocicletas,46281,10 a 49 pessoas
1,Brasil,1020,Unidades,214,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117363,G Comércio; reparação de veículos automotores e motocicletas,73113,50 ou mais pessoas
1,Brasil,1020,Unidades,13239,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117484,"H Transporte, armazenagem e correio",9504,Total
1,Brasil,1020,Unidades,12301,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117484,"H Transporte, armazenagem e correio",9502,1 a 9 pessoas
1,Brasil,1020,Unidades,823,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117484,"H Transporte, armazenagem e correio",46281,10 a 49 pessoas
1,Brasil,1020,Unidades,115,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117484,"H Transporte, armazenagem e correio",73113,50 ou mais pessoas
1,Brasil,1020,Unidades,20440,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117543,I Alojamento e alimentação,9504,Total
1,Brasil,1020,Unidades,18818,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117543,I Alojamento e alimentação,9502,1 a 9 pessoas
1,Brasil,1020,Unidades,1565,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117543,I Alojamento e alimentação,46281,10 a 49 pessoas
1,Brasil,1020,Unidades,57,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117543,I Alojamento e alimentação,73113,50 ou mais pessoas
1,Brasil,1020,Unidades,4903,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117555,J Informação e comunicação,9504,Total
1,Brasil,1020,Unidades,4502,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117555,J Informação e comunicação,9502,1 a 9 pessoas
1,Brasil,1020,Unidades,357,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117555,J Informação e comunicação,46281,10 a 49 pessoas
1,Brasil,1020,Unidades,44,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117555,J Informação e comunicação,73113,50 ou mais pessoas
1,Brasil,1020,Unidades,2769,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117608,"K Atividades financeiras, de seguros e serviços relacionados",9504,Total
1,Brasil,1020,Unidades,2627,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117608,"K Atividades financeiras, de seguros e serviços relacionados",9502,1 a 9 pessoas
1,Brasil,1020,Unidades,119,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117608,"K Atividades financeiras, de seguros e serviços relacionados",46281,10 a 49 pessoas
1,Brasil,1020,Unidades,23,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117608,"K Atividades financeiras, de seguros e serviços relacionados",73113,50 ou mais pessoas
1,Brasil,1020,Unidades,3333,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117666,L Atividades imobiliárias,9504,Total
1,Brasil,1020,Unidades,3200,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117666,L Atividades imobiliárias,9502,1 a 9 pessoas
1,Brasil,1020,Unidades,123,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117666,L Atividades imobiliárias,46281,10 a 49 pessoas
1,Brasil,1020,Unidades,10,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117666,L Atividades imobiliárias,73113,50 ou mais pessoas
1,Brasil,1020,Unidades,14657,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117673,"M Atividades profissionais, científicas e técnicas",9504,Total
1,Brasil,1020,Unidades,13787,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117673,"M Atividades profissionais, científicas e técnicas",9502,1 a 9 pessoas
1,Brasil,1020,Unidades,780,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117673,"M Atividades profissionais, científicas e técnicas",46281,10 a 49 pessoas
1,Brasil,1020,Unidades,90,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117673,"M Atividades profissionais, científicas e técnicas",73113,50 ou mais pessoas
1,Brasil,1020,Unidades,15620,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117714,N Atividades administrativas e serviços complementares,9504,Total
1,Brasil,1020,Unidades,13107,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117714,N Atividades administrativas e serviços complementares,9502,1 a 9 pessoas
1,Brasil,1020,Unidades,2140,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117714,N Atividades administrativas e serviços complementares,46281,10 a 49 pessoas
1,Brasil,1020,Unidades,373,1,Brasil,2020,2020,13234,Número de nascimentos de empresas empregadoras,117714,N Atividades administrativas e serviços complementares,73113,50 ou mais pessoas
